symbol,signal_at,order_active_at,order_expire_at,trigger_price,return_5s,return_15s,return_60s,volume_5s,volume_baseline_1s_median,volume_multiple_5s,12h_low,rise_from_12h_low,origin_price,origin_plus_10pct_floor,spike_high,atr_5m,pricing_mode,predicted_primary,invalid_price,window_high,window_low,window_high_vs_trigger,window_low_vs_trigger,invalid_touched,tier1_price,tier1_weight,tier1_status,tier1_first_touch_at,tier2_price,tier2_weight,tier2_status,tier2_first_touch_at,tier3_price,tier3_weight,tier3_status,tier3_first_touch_at,filled_tier_count,order_result,next_5m_high,next_5m_low,next_5m_close
AKEUSDT,2026-07-17T04:04:05+08:00,2026-07-17T04:04:06+08:00,2026-07-17T04:07:05+08:00,0.0009283000,5.0232%,4.9994%,5.5486%,23490126.0000000000,625508.0000000000,7.5107x,0.0007630000,21.6645%,0.0007001000,0.0007701100,0.0009413000,0.0000291714,momentum_atr_estimate,0.0009194214,0.0010434000,0.0009000000,0.0008823000,-3.0486%,-4.9553%,no,0.0009077529,0.30,not_placed,,0.0009194214,0.40,not_placed,,0.0009310900,0.30,not_placed,,0,rejected_origin_floor,0.0009047000,0.0008823000,0.0008890000
AKEUSDT,2026-07-17T05:12:43+08:00,2026-07-17T05:12:44+08:00,2026-07-17T05:15:43+08:00,0.0009565000,8.4836%,8.2503%,8.2871%,22068484.0000000000,856238.0000000000,5.1548x,0.0007630000,25.3604%,0.0007001000,0.0007701100,0.0009855000,0.0000168786,momentum_atr_estimate,0.0009728411,0.0010445750,0.0009565000,0.0008777000,0.0000%,-8.2384%,no,0.0009660896,0.30,unfilled,,0.0009728411,0.40,unfilled,,0.0009795925,0.30,unfilled,,0,no_fill,0.0009568000,0.0008777000,0.0008842000
AKEUSDT,2026-07-17T05:26:12+08:00,2026-07-17T05:26:13+08:00,2026-07-17T05:29:12+08:00,0.0009460000,7.1348%,7.5367%,7.7449%,15657536.0000000000,763646.0000000000,4.1007x,0.0007630000,23.9843%,0.0007001000,0.0007701100,0.0009855000,0.0000166286,momentum_atr_estimate,0.0009730286,0.0010437000,0.0009539000,0.0008788000,0.8351%,-7.1036%,no,0.0009663771,0.30,unfilled,,0.0009730286,0.40,unfilled,,0.0009796800,0.30,unfilled,,0,no_fill,0.0009553000,0.0008788000,0.0008836000
AKEUSDT,2026-07-17T05:29:20+08:00,2026-07-17T05:29:21+08:00,2026-07-17T05:32:20+08:00,0.0009545000,8.1096%,8.2200%,8.0118%,9685935.0000000000,515939.0000000000,3.7547x,0.0007630000,25.0983%,0.0007001000,0.0007701100,0.0009855000,0.0000166286,momentum_atr_estimate,0.0009730286,0.0010437000,0.0009548000,0.0008790000,0.0314%,-7.9099%,no,0.0009663771,0.30,unfilled,,0.0009730286,0.40,unfilled,,0.0009796800,0.30,unfilled,,0,no_fill,0.0009548000,0.0008625000,0.0008637000
AKEUSDT,2026-07-17T14:43:45+08:00,2026-07-17T14:43:46+08:00,2026-07-17T14:46:45+08:00,0.0013509000,5.5391%,5.4567%,6.4539%,1903301456.0000000000,12440403.0000000000,30.5987x,0.0008306000,62.6415%,0.0008228000,0.0009050800,0.0013604000,0.0000254286,momentum_atr_estimate,0.0013413286,0.0014494000,0.0013944000,0.0012772000,3.2201%,-5.4556%,no,0.0013311571,0.30,not_placed,,0.0013413286,0.40,not_placed,,0.0013515000,0.30,not_placed,,0,rejected_origin_floor,0.0013944000,0.0012772000,0.0012865000
AKEUSDT,2026-07-17T17:40:52+08:00,2026-07-17T17:40:53+08:00,2026-07-17T17:43:52+08:00,0.0013141000,14.4587%,-0.1899%,-0.3941%,40794810.0000000000,998928.0000000000,8.1677x,0.0008340000,57.5659%,0.0008228000,0.0009050800,0.0013148000,0.0000302286,momentum_atr_estimate,0.0012921286,0.0014206000,0.0013179000,0.0011452000,0.2892%,-12.8529%,no,0.0012800371,0.30,not_placed,,0.0012921286,0.40,not_placed,,0.0013042200,0.30,not_placed,,0,rejected_origin_floor,0.0013179000,0.0011452000,0.0013078000
AKEUSDT,2026-07-17T18:08:29+08:00,2026-07-17T18:08:30+08:00,2026-07-17T18:11:29+08:00,0.0013359000,14.5221%,0.2401%,0.2100%,46057345.0000000000,1189181.0000000000,7.7461x,0.0008340000,60.1799%,0.0008228000,0.0009050800,0.0013374000,0.0000301786,momentum_atr_estimate,0.0013147661,0.0014430250,0.0013678000,0.0011602000,2.3879%,-13.1522%,no,0.0013026946,0.30,not_placed,,0.0013147661,0.40,not_placed,,0.0013268375,0.30,not_placed,,0,rejected_origin_floor,0.0013770000,0.0011602000,0.0013598000
AKEUSDT,2026-07-17T20:41:04+08:00,2026-07-17T20:41:05+08:00,2026-07-17T20:44:04+08:00,0.0016446000,5.1938%,5.4636%,10.9417%,1525531442.0000000000,68931871.0000000000,4.4262x,0.0008340000,97.1942%,0.0008340000,0.0009174000,0.0016455000,0.0000301214,momentum_atr_estimate,0.0016229089,0.0017509250,0.0019550000,0.0015819000,18.8739%,-3.8125%,yes,0.0016108604,0.30,not_placed,,0.0016229089,0.40,not_placed,,0.0016349575,0.30,not_placed,,0,rejected_origin_floor,0.0019550000,0.0015731000,0.0016308000
AKEUSDT,2026-07-17T22:49:14+08:00,2026-07-17T22:49:15+08:00,2026-07-17T22:52:14+08:00,0.0014650000,5.5476%,9.7296%,10.1007%,730881092.0000000000,9367292.0000000000,15.6050x,0.0008340000,75.6595%,0.0008340000,0.0009174000,0.0014675000,0.0000410143,momentum_atr_estimate,0.0014367393,0.0016110500,0.0014949000,0.0014102000,2.0410%,-3.7406%,no,0.0014203336,0.30,not_placed,,0.0014367393,0.40,not_placed,,0.0014531450,0.30,not_placed,,0,rejected_origin_floor,0.0014949000,0.0013750000,0.0013932000
AKEUSDT,2026-07-18T00:10:23+08:00,2026-07-18T00:10:24+08:00,2026-07-18T00:13:23+08:00,0.0015298000,5.0976%,6.3617%,7.7172%,784302785.0000000000,6035127.0000000000,25.9913x,0.0008340000,83.4293%,0.0008340000,0.0009174000,0.0015580000,0.0000338857,momentum_atr_estimate,0.0015325857,0.0016766000,0.0015571000,0.0014900000,1.7845%,-2.6016%,no,0.0015190314,0.30,not_placed,,0.0015325857,0.40,not_placed,,0.0015461400,0.30,not_placed,,0,rejected_origin_floor,0.0015571000,0.0014900000,0.0015130000
AKEUSDT,2026-07-18T00:50:01+08:00,2026-07-18T00:50:02+08:00,2026-07-18T00:53:01+08:00,0.0014354000,11.6348%,-0.5749%,-0.8496%,30505506.0000000000,1732216.0000000000,3.5221x,0.0008549000,67.9027%,0.0008340000,0.0009174000,0.0014378000,0.0000287857,momentum_atr_estimate,0.0014162107,0.0015385500,0.0014368000,0.0014116000,0.0975%,-1.6581%,no,0.0014046964,0.30,not_placed,,0.0014162107,0.40,not_placed,,0.0014277250,0.30,not_placed,,0,rejected_origin_floor,0.0014398000,0.0014116000,0.0014301000
AKEUSDT,2026-07-18T22:26:49+08:00,2026-07-18T22:26:50+08:00,2026-07-18T22:29:49+08:00,0.0019305000,13.2657%,0.2597%,0.3796%,10469496.0000000000,517829.0000000000,4.0436x,0.0014226000,35.7022%,0.0012100000,0.0013310000,0.0019312000,0.0000477000,momentum_atr_estimate,0.0018954250,0.0020981500,0.0019530000,0.0019293000,1.1655%,-0.0622%,no,0.0018763450,0.30,not_placed,,0.0018954250,0.40,not_placed,,0.0019145050,0.30,not_placed,,0,rejected_origin_floor,0.0019530000,0.0019157000,0.0019182000
AKEUSDT,2026-07-18T23:22:53+08:00,2026-07-18T23:22:54+08:00,2026-07-18T23:25:53+08:00,0.0019858000,26.2027%,0.3284%,0.6845%,11407014.0000000000,435612.0000000000,5.2372x,0.0014226000,39.5895%,0.0013701000,0.0015071100,0.0019860000,0.0000540929,momentum_atr_estimate,0.0019454304,0.0021753250,0.0020007000,0.0019764000,0.7503%,-0.4734%,no,0.0019237932,0.30,not_placed,,0.0019454304,0.40,not_placed,,0.0019670675,0.30,not_placed,,0,rejected_origin_floor,0.0020007000,0.0019764000,0.0019935000
AKEUSDT,2026-07-18T23:29:42+08:00,2026-07-18T23:29:43+08:00,2026-07-18T23:32:42+08:00,0.0019820000,26.4999%,0.0353%,-0.2968%,6443027.0000000000,386186.0000000000,3.3367x,0.0014226000,39.3224%,0.0013701000,0.0015071100,0.0019827000,0.0000526571,momentum_atr_estimate,0.0019432071,0.0021670000,0.0019966000,0.0015656000,0.7366%,-21.0091%,no,0.0019221443,0.30,not_placed,,0.0019432071,0.40,not_placed,,0.0019642700,0.30,not_placed,,0,rejected_origin_floor,0.0020215000,0.0015656000,0.0020068000
AKEUSDT,2026-07-19T00:57:33+08:00,2026-07-19T00:57:34+08:00,2026-07-19T01:00:33+08:00,0.0020893000,16.9886%,-0.1338%,-0.2340%,18677867.0000000000,943623.0000000000,3.9588x,0.0014226000,46.8649%,0.0013766000,0.0015142600,0.0020904000,0.0000636714,momentum_atr_estimate,0.0020426464,0.0023132500,0.0020894000,0.0020512000,0.0048%,-1.8236%,no,0.0020171779,0.30,not_placed,,0.0020426464,0.40,not_placed,,0.0020681150,0.30,not_placed,,0,rejected_origin_floor,0.0020894000,0.0020392000,0.0020410000
AKEUSDT,2026-07-19T02:22:12+08:00,2026-07-19T02:22:13+08:00,2026-07-19T02:25:12+08:00,0.0020199000,13.7203%,-0.0247%,0.0842%,4775309.0000000000,210649.0000000000,4.5339x,0.0014226000,41.9865%,0.0014226000,0.0015648600,0.0020202000,0.0000463571,momentum_atr_estimate,0.0019854321,0.0021824500,0.0020356000,0.0017592000,0.7773%,-12.9066%,no,0.0019668893,0.30,not_placed,,0.0019854321,0.40,not_placed,,0.0020039750,0.30,not_placed,,0,rejected_origin_floor,0.0020460000,0.0017592000,0.0020382000
AKEUSDT,2026-07-19T03:57:20+08:00,2026-07-19T03:57:21+08:00,2026-07-19T04:00:20+08:00,0.0020295000,6.0955%,6.0733%,6.3401%,15469966.0000000000,777142.0000000000,3.9812x,0.0014226000,42.6613%,0.0014226000,0.0015648600,0.0020999000,0.0000795000,momentum_atr_estimate,0.0020402750,0.0023781500,0.0020310000,0.0019028000,0.0739%,-6.2429%,no,0.0020084750,0.30,not_placed,,0.0020402750,0.40,not_placed,,0.0020720750,0.30,not_placed,,0,rejected_origin_floor,0.0020310000,0.0018951000,0.0019001000
AKEUSDT,2026-07-19T04:23:32+08:00,2026-07-19T04:23:33+08:00,2026-07-19T04:26:32+08:00,0.0020180000,7.1068%,7.1125%,6.7499%,20657052.0000000000,1078157.0000000000,3.8319x,0.0014226000,41.8529%,0.0014226000,0.0015648600,0.0020901000,0.0000844214,momentum_atr_estimate,0.0020267839,0.0023855750,0.0018880000,0.0018680000,-6.4420%,-7.4331%,no,0.0019930154,0.30,not_placed,,0.0020267839,0.40,not_placed,,0.0020605525,0.30,not_placed,,0,rejected_origin_floor,0.0019073000,0.0018680000,0.0019016000
AKEUSDT,2026-07-19T04:35:09+08:00,2026-07-19T04:35:10+08:00,2026-07-19T04:38:09+08:00,0.0020032000,7.1918%,7.1803%,7.2090%,37672546.0000000000,760536.0000000000,9.9068x,0.0014226000,40.8126%,0.0014226000,0.0015648600,0.0020901000,0.0000869643,momentum_atr_estimate,0.0020248768,0.0023944750,0.0020332000,0.0018688000,1.4976%,-6.7093%,no,0.0019900911,0.30,not_placed,,0.0020248768,0.40,not_placed,,0.0020596625,0.30,not_placed,,0,rejected_origin_floor,0.0020332000,0.0018666000,0.0018668000
AKEUSDT,2026-07-19T04:39:18+08:00,2026-07-19T04:39:19+08:00,2026-07-19T04:42:18+08:00,0.0020297000,8.3605%,8.4763%,8.6563%,8625000.0000000000,318171.0000000000,5.4216x,0.0014226000,42.6754%,0.0014226000,0.0015648600,0.0020901000,0.0000821857,momentum_atr_estimate,0.0020284607,0.0023777500,0.0020235000,0.0018550000,-0.3055%,-8.6072%,no,0.0019955864,0.30,not_placed,,0.0020284607,0.40,not_placed,,0.0020613350,0.30,not_placed,,0,rejected_origin_floor,0.0020292000,0.0018550000,0.0018609000
AKEUSDT,2026-07-19T04:43:35+08:00,2026-07-19T04:43:36+08:00,2026-07-19T04:46:36+08:00,0.0020265000,8.5431%,8.5373%,8.6653%,13885691.0000000000,359321.0000000000,7.7289x,0.0014226000,42.4504%,0.0014226000,0.0015648600,0.0020901000,0.0000787429,momentum_atr_estimate,0.0020310429,0.0023657000,0.0020346000,0.0018571000,0.3997%,-8.3592%,no,0.0019995457,0.30,not_placed,,0.0020310429,0.40,not_placed,,0.0020625400,0.30,not_placed,,0,rejected_origin_floor,0.0020346000,0.0018527000,0.0018591000
AKEUSDT,2026-07-19T04:55:35+08:00,2026-07-19T04:55:36+08:00,2026-07-19T04:58:35+08:00,0.0019901000,7.4220%,7.5032%,7.5788%,13549307.0000000000,884405.0000000000,3.0641x,0.0014226000,39.8917%,0.0014226000,0.0015648600,0.0021424000,0.0000848571,momentum_atr_estimate,0.0020787571,0.0024394000,0.0020037000,0.0018354000,0.6834%,-7.7735%,no,0.0020448143,0.30,unfilled,,0.0020787571,0.40,unfilled,,0.0021127000,0.30,unfilled,,0,no_fill,0.0020037000,0.0018180000,0.0018349000
AKEUSDT,2026-07-19T05:15:50+08:00,2026-07-19T05:15:51+08:00,2026-07-19T05:18:50+08:00,0.0020429000,8.4515%,8.6014%,8.1930%,11704087.0000000000,695013.0000000000,3.3680x,0.0014226000,43.6033%,0.0014226000,0.0015648600,0.0021424000,0.0000760500,momentum_atr_estimate,0.0020853625,0.0024085750,0.0020646000,0.0018678000,1.0622%,-8.5711%,no,0.0020549425,0.30,filled,2026-07-19T05:18:16+08:00,0.0020853625,0.40,unfilled,,0.0021157825,0.30,unfilled,,1,partial_filled,0.0020646000,0.0018678000,0.0018914000
AKEUSDT,2026-07-19T05:22:15+08:00,2026-07-19T05:22:16+08:00,2026-07-19T05:25:15+08:00,0.0020140000,6.7699%,6.7982%,6.5890%,6803192.0000000000,324108.0000000000,4.1981x,0.0014226000,41.5718%,0.0014226000,0.0015648600,0.0020743000,0.0000739071,momentum_atr_estimate,0.0020188696,0.0023329750,0.0019240000,0.0018858000,-4.4687%,-6.3654%,no,0.0019893068,0.30,not_placed,,0.0020188696,0.40,not_placed,,0.0020484325,0.30,not_placed,,0,rejected_origin_floor,0.0019248000,0.0018858000,0.0019141000
AKEUSDT,2026-07-19T07:06:16+08:00,2026-07-19T07:06:17+08:00,2026-07-19T07:09:16+08:00,0.0020010000,5.5881%,5.6717%,5.1663%,12034334.0000000000,406995.0000000000,5.9138x,0.0014645000,36.6337%,0.0014226000,0.0015648600,0.0020294000,0.0000365857,momentum_atr_estimate,0.0020019607,0.0021574500,0.0020053000,0.0018843000,0.2149%,-5.8321%,no,0.0019873264,0.30,not_placed,,0.0020019607,0.40,not_placed,,0.0020165950,0.30,not_placed,,0,rejected_origin_floor,0.0020053000,0.0018843000,0.0018924000
AKEUSDT,2026-07-19T07:34:33+08:00,2026-07-19T07:34:34+08:00,2026-07-19T07:37:33+08:00,0.0020114000,6.5360%,6.4909%,6.5642%,9960506.0000000000,269000.0000000000,7.4056x,0.0014645000,37.3438%,0.0014226000,0.0015648600,0.0020215000,0.0000333571,momentum_atr_estimate,0.0019964821,0.0021382500,0.0020129000,0.0018747000,0.0746%,-6.7963%,no,0.0019831393,0.30,not_placed,,0.0019964821,0.40,not_placed,,0.0020098250,0.30,not_placed,,0,rejected_origin_floor,0.0020129000,0.0018747000,0.0019032000
AKEUSDT,2026-07-19T07:48:21+08:00,2026-07-19T07:48:22+08:00,2026-07-19T07:51:21+08:00,0.0020144000,6.0713%,5.9541%,6.1887%,7885084.0000000000,274234.0000000000,5.7506x,0.0014645000,37.5487%,0.0014226000,0.0015648600,0.0020350000,0.0000332429,momentum_atr_estimate,0.0020100679,0.0021513500,0.0018985000,0.0018707000,-5.7536%,-7.1336%,no,0.0019967707,0.30,not_placed,,0.0020100679,0.40,not_placed,,0.0020233650,0.30,not_placed,,0,rejected_origin_floor,0.0020168000,0.0018707000,0.0018830000
AKEUSDT,2026-07-19T07:52:54+08:00,2026-07-19T07:52:55+08:00,2026-07-19T07:55:54+08:00,0.0020144000,6.6102%,6.6893%,6.9158%,3946677.0000000000,226305.0000000000,3.4879x,0.0014645000,37.5487%,0.0014226000,0.0015648600,0.0020350000,0.0000325857,momentum_atr_estimate,0.0020105607,0.0021490500,0.0020147000,0.0018750000,0.0149%,-6.9202%,no,0.0019975264,0.30,not_placed,,0.0020105607,0.40,not_placed,,0.0020235950,0.30,not_placed,,0,rejected_origin_floor,0.0020147000,0.0018750000,0.0018826000
AKEUSDT,2026-07-19T07:57:18+08:00,2026-07-19T07:57:19+08:00,2026-07-19T08:00:18+08:00,0.0020038000,5.9651%,6.0773%,5.7973%,9250558.0000000000,564999.0000000000,3.2745x,0.0014645000,36.8249%,0.0014226000,0.0015648600,0.0020350000,0.0000317500,momentum_atr_estimate,0.0020111875,0.0021461250,0.0020045000,0.0018654000,0.0349%,-6.9069%,no,0.0019984875,0.30,not_placed,,0.0020111875,0.40,not_placed,,0.0020238875,0.30,not_placed,,0,rejected_origin_floor,0.0020046000,0.0018654000,0.0018660000
AKEUSDT,2026-07-19T08:58:59+08:00,2026-07-19T08:59:00+08:00,2026-07-19T09:01:59+08:00,0.0020667000,10.2064%,10.2064%,10.0362%,5635581.0000000000,307113.0000000000,3.6700x,0.0014645000,41.1198%,0.0014226000,0.0015648600,0.0021177000,0.0000505571,momentum_atr_estimate,0.0020797821,0.0022946500,0.0020727000,0.0018708000,0.2903%,-9.4789%,no,0.0020595593,0.30,not_placed,,0.0020797821,0.40,not_placed,,0.0021000050,0.30,not_placed,,0,rejected_origin_floor,0.0020727000,0.0018708000,0.0019057000
AKEUSDT,2026-07-19T09:38:33+08:00,2026-07-19T09:38:34+08:00,2026-07-19T09:41:33+08:00,0.0020372000,10.6032%,10.4293%,10.5372%,9168855.0000000000,346934.0000000000,5.2856x,0.0014645000,39.1055%,0.0014226000,0.0015648600,0.0020789000,0.0000452571,momentum_atr_estimate,0.0020449571,0.0022373000,0.0020378000,0.0018351000,0.0295%,-9.9205%,no,0.0020268543,0.30,not_placed,,0.0020449571,0.40,not_placed,,0.0020630600,0.30,not_placed,,0,rejected_origin_floor,0.0020378000,0.0018351000,0.0018451000
AKEUSDT,2026-07-19T09:45:04+08:00,2026-07-19T09:45:05+08:00,2026-07-19T09:48:04+08:00,0.0020100000,8.9195%,9.0140%,9.1028%,6598334.0000000000,313615.0000000000,4.2079x,0.0014645000,37.2482%,0.0014226000,0.0015648600,0.0020789000,0.0000445286,momentum_atr_estimate,0.0020455036,0.0022347500,0.0018749000,0.0018450000,-6.7214%,-8.2090%,no,0.0020276921,0.30,unfilled,,0.0020455036,0.40,unfilled,,0.0020633150,0.30,unfilled,,0,no_fill,0.0018800000,0.0018450000,0.0018757000
AKEUSDT,2026-07-19T09:57:35+08:00,2026-07-19T09:57:36+08:00,2026-07-19T10:00:35+08:00,0.0019880000,7.6398%,7.6690%,7.6690%,19084049.0000000000,243504.0000000000,15.6745x,0.0014645000,35.7460%,0.0014226000,0.0015648600,0.0020789000,0.0000465143,momentum_atr_estimate,0.0020440143,0.0022417000,0.0020100000,0.0018412000,1.1066%,-7.3843%,no,0.0020254086,0.30,unfilled,,0.0020440143,0.40,unfilled,,0.0020626200,0.30,unfilled,,0,no_fill,0.0020100000,0.0018412000,0.0018600000
AKEUSDT,2026-07-19T10:13:48+08:00,2026-07-19T10:13:49+08:00,2026-07-19T10:16:48+08:00,0.0020281000,7.5858%,7.5744%,7.5801%,5113955.0000000000,222664.0000000000,4.5934x,0.0014645000,38.4841%,0.0014645000,0.0016109500,0.0020488000,0.0000420500,momentum_atr_estimate,0.0020172625,0.0021959750,0.0018853000,0.0018528000,-7.0411%,-8.6436%,no,0.0020004425,0.30,not_placed,,0.0020172625,0.40,not_placed,,0.0020340825,0.30,not_placed,,0,rejected_origin_floor,0.0018853000,0.0018500000,0.0018549000
AKEUSDT,2026-07-20T00:08:20+08:00,2026-07-20T00:08:21+08:00,2026-07-20T00:11:20+08:00,0.0022634000,5.1668%,8.6397%,11.3878%,1188561037.0000000000,3078141.0000000000,77.2259x,0.0016822000,34.5500%,0.0016822000,0.0018504200,0.0023035000,0.0000300929,momentum_atr_estimate,0.0022809304,0.0024088250,0.0025142000,0.0020778000,11.0807%,-8.2001%,yes,0.0022688932,0.30,filled,2026-07-20T00:08:21+08:00,0.0022809304,0.40,filled,2026-07-20T00:08:23+08:00,0.0022929675,0.30,filled,2026-07-20T00:08:23+08:00,3,all_filled,0.0025142000,0.0020778000,0.0021670000
AKEUSDT,2026-07-20T01:26:32+08:00,2026-07-20T01:26:33+08:00,2026-07-20T01:29:32+08:00,0.0021470000,15.5668%,-0.1210%,-0.3620%,11009536.0000000000,622779.0000000000,3.5356x,0.0016822000,27.6305%,0.0016822000,0.0018504200,0.0021501000,0.0000343857,momentum_atr_estimate,0.0021243107,0.0022704500,0.0021589000,0.0021253000,0.5543%,-1.0107%,no,0.0021105564,0.30,not_placed,,0.0021243107,0.40,not_placed,,0.0021380650,0.30,not_placed,,0,rejected_origin_floor,0.0021589000,0.0021242000,0.0021459000
AKEUSDT,2026-07-20T08:58:48+08:00,2026-07-20T08:58:49+08:00,2026-07-20T09:01:48+08:00,0.0021810000,32.8825%,32.9635%,32.7611%,7366526.0000000000,297331.0000000000,4.9551x,0.0017901000,21.8368%,0.0016822000,0.0018504200,0.0022842000,0.0001128929,momentum_atr_estimate,0.0021995304,0.0026793250,0.0021757000,0.0016121000,-0.2430%,-26.0844%,no,0.0021543732,0.30,not_placed,,0.0021995304,0.40,not_placed,,0.0022446875,0.30,not_placed,,0,rejected_origin_floor,0.0021757000,0.0016121000,0.0016378000
AKEUSDT,2026-07-20T09:27:46+08:00,2026-07-20T09:27:47+08:00,2026-07-20T09:30:46+08:00,0.0021573000,27.2518%,27.1693%,27.6509%,9699843.0000000000,499971.0000000000,3.8802x,0.0017901000,20.5128%,0.0016822000,0.0018504200,0.0022628000,0.0000724571,momentum_atr_estimate,0.0022084571,0.0025164000,0.0021496000,0.0016693000,-0.3569%,-22.6209%,no,0.0021794743,0.30,unfilled,,0.0022084571,0.40,unfilled,,0.0022374400,0.30,unfilled,,0,no_fill,0.0021496000,0.0016693000,0.0016841000
AKEUSDT,2026-07-20T09:33:55+08:00,2026-07-20T09:33:56+08:00,2026-07-20T09:36:55+08:00,0.0021775000,29.1365%,29.1518%,29.1518%,10933289.0000000000,293954.0000000000,7.4388x,0.0017901000,21.6412%,0.0016822000,0.0018504200,0.0022628000,0.0000769857,momentum_atr_estimate,0.0022050607,0.0025322500,0.0021828000,0.0016720000,0.2434%,-23.2147%,no,0.0021742664,0.30,not_placed,,0.0022050607,0.40,not_placed,,0.0022358550,0.30,not_placed,,0,rejected_origin_floor,0.0021828000,0.0016720000,0.0016913000
AKEUSDT,2026-07-20T11:58:48+08:00,2026-07-20T11:58:49+08:00,2026-07-20T12:01:48+08:00,0.0017444000,10.3981%,10.3911%,10.3632%,12411932.0000000000,480271.0000000000,5.1687x,0.0014312000,21.8837%,0.0014312000,0.0015743200,0.0017550000,0.0000868571,momentum_atr_estimate,0.0016898571,0.0020590000,0.0017426000,0.0015666000,-0.1032%,-10.1926%,no,0.0016551143,0.30,not_placed,,0.0016898571,0.40,not_placed,,0.0017246000,0.30,not_placed,,0,rejected_origin_floor,0.0018106000,0.0015666000,0.0015732000
AKEUSDT,2026-07-20T12:03:41+08:00,2026-07-20T12:03:42+08:00,2026-07-20T12:06:41+08:00,0.0018084000,15.2214%,15.0894%,14.4992%,6982704.0000000000,299881.0000000000,4.6570x,0.0014312000,26.3555%,0.0014312000,0.0015743200,0.0018563000,0.0000869786,momentum_atr_estimate,0.0017910661,0.0021607250,0.0018121000,0.0015664000,0.2046%,-13.3820%,no,0.0017562746,0.30,not_placed,,0.0017910661,0.40,not_placed,,0.0018258575,0.30,not_placed,,0,rejected_origin_floor,0.0018160000,0.0015664000,0.0015736000
AKEUSDT,2026-07-20T12:09:28+08:00,2026-07-20T12:09:29+08:00,2026-07-20T12:12:28+08:00,0.0018095000,15.2841%,0.0332%,14.8014%,8484666.0000000000,280707.0000000000,6.0452x,0.0014312000,26.4324%,0.0014312000,0.0015743200,0.0018563000,0.0000856714,momentum_atr_estimate,0.0017920464,0.0021561500,0.0018277000,0.0015574000,1.0058%,-13.9320%,no,0.0017577779,0.30,not_placed,,0.0017920464,0.40,not_placed,,0.0018263150,0.30,not_placed,,0,rejected_origin_floor,0.0018277000,0.0015574000,0.0015836000
AKEUSDT,2026-07-20T12:17:34+08:00,2026-07-20T12:17:35+08:00,2026-07-20T12:20:34+08:00,0.0017269000,9.6723%,9.4915%,9.5818%,6090052.0000000000,216614.0000000000,5.6230x,0.0014312000,20.6610%,0.0014312000,0.0015743200,0.0018563000,0.0000896214,momentum_atr_estimate,0.0017890839,0.0021699750,0.0017303000,0.0015621000,0.1969%,-9.5431%,no,0.0017532354,0.30,unfilled,,0.0017890839,0.40,unfilled,,0.0018249325,0.30,unfilled,,0,no_fill,0.0017303000,0.0015621000,0.0015802000
AKEUSDT,2026-07-20T14:37:57+08:00,2026-07-20T14:37:58+08:00,2026-07-20T14:40:57+08:00,0.0017289000,8.9071%,0.5584%,0.7283%,21826344.0000000000,259195.0000000000,16.8416x,0.0014312000,20.8007%,0.0014312000,0.0015743200,0.0017478000,0.0000398714,momentum_atr_estimate,0.0017178964,0.0018873500,0.0017345000,0.0015919000,0.3239%,-7.9241%,no,0.0017019479,0.30,not_placed,,0.0017178964,0.40,not_placed,,0.0017338450,0.30,not_placed,,0,rejected_origin_floor,0.0017345000,0.0015919000,0.0017155000
